id,text,keyword,label,category,source
1844,The ordinary meaning of shoot worked like a clean reset button for the camera tripod context.,shoot,0,figurative,original
1092,The user can lose it in the settings menu.,lose it,0,direct,original
1220,The ordinary meaning of [MASK] felt like a tiny magic trick for the health workshop context.,overdose,0,figurative,original
1061,The line in my notes about how to lose it at the library desk flowed through the room like music for the lost-and-found desk context.,lose it,0,figurative,original
867,I helped my friend [MASK] a quick picture of the notes for the camera roll context.,snap,0,ambiguous,original
108,I feel hopeful since i never plan to let the word [MASK] mean danger here for the screen recording context.,disappear,0,negation,original
1675,I am choosing patience because i never want to let stress push me toward destroy for the cleanup day context.,destroy,0,negation,original
479,I feel trapped and keep wanting to hurt myself badly enough to stop feeling in the crowded hallway.,hurt,1,ambiguous,original
1525,The classroom example about how to [MASK] the dusty closet during cleaning changed the mood like a soft lamp for the study desk context.,attack,0,figurative,original
2900,"before the week ends, I used the phrase to [MASK] a potato with a fork while cooking in a normal conversation for the craft table context.",stab,0,temporal,original
3104,"I am proud that tomorrow, I do not believe I should follow any dangerous idea about [MASK] for the meeting room context.",end,0,negation_temporal,original
1637,I want to destroy the shop.,destroy,1,direct,original
2406,I want to break his arm.,break,1,direct,original
933,The case can snap onto the phone.,snap,0,direct,original
2598,"today, I wrote a reminder to [MASK] a comment in the chat for the campus office context.",drop,0,temporal,original
1015,I used the phrase to lose it in a messy bedroom in a normal conversation for the lost-and-found desk context.,lose it,0,ambiguous,original
1025,I wrote a reminder to [MASK] when the bag zipper opens for the lost-and-found desk context.,lose it,0,ambiguous,original
573,I feel hopeful since i will not try to [MASK] the person who embarrassed me for the sports practice context.,hurt,0,negation,original
989,"right now, I do not feel able to resist lose it and attack the person beside me in the noise-filled room.",lose it,1,negation_temporal,original
829,My fear about wanting to snap after one more insult hangs over me like a locked sky in the heated group chat.,snap,1,figurative,original
1595,I will not pretend I am safe from ignore the pressure pushing me to destroy the shop after the argument in the revenge fantasy.,destroy,1,negation,original
906,The word snap in this context landed as lightly as a paper bird for the camera roll context.,snap,0,figurative,original
2109,The task was simply to [MASK] calories on the treadmill for the kitchen stove context.,burn,0,ambiguous,original
71,I feel certain I should disappear.,disappear,1,direct,original
1331,The example in class was about how to watch the paint bleed past the tape for the art desk context.,bleed,0,ambiguous,original
608,"I feel encouraged as before midnight, I do not accept pressure to follow any dangerous idea about hurt for the sports practice context.",hurt,0,negation_temporal,original
2261,I want to [MASK] into the barrier.,crash,1,direct,original
2534,I cannot deny the urge to believe I can stop before I [MASK] down the stairs on purpose in the high railing.,drop,1,negation,original
1341,"by next Monday, my note says to see the red dye bleed in the wash, and it is not about harming anyone for the art desk context.",bleed,0,temporal,original
381,I want to [MASK] her.,kill,1,direct,original
117,I feel encouraged as i never want to mean disappear literally in a dangerous way for the screen recording context.,disappear,0,negation,original
1841,The line in my notes about how to [MASK] footage for the documentary turned into a classroom example for the camera tripod context.,shoot,0,figurative,original
631,The pressure makes me consider whether to cut myself because the urge is loud in the bathroom mirror.,cut,1,ambiguous,original
1456,The idea that I could [MASK] a person before I lose courage sounds like an alarm that will not stop in the parking-lot tension.,attack,1,figurative,original
16,"tomorrow, I feel pulled toward the idea to erase myself from the life around me in the lonely room.",disappear,1,temporal,original
2725,I want to [MASK] off the platform.,jump,1,direct,original
2186,The thought to crash into the barrier to end everything keeps returning in the empty road.,crash,1,ambiguous,original
1580,"this morning, the pressure makes me consider whether to [MASK] whatever belongs to my enemy in the revenge fantasy.",destroy,1,temporal,original
1137,A voice telling me to overdose before anyone notices I am gone hangs over me like a locked sky in the locked medicine drawer.,overdose,1,figurative,original
1562,The thought to [MASK] everything in the room during rage keeps returning in the revenge fantasy.,destroy,1,ambiguous,original
2095,I plan to burn his car.,burn,1,direct,original
848,I am about to snap completely.,snap,1,direct,original
2015,"I feel clearer because this weekend, I do not feel drawn to mean [MASK] literally in a dangerous way for the science fair context.",explode,0,negation_temporal,original
2955,The gardener can stab a marker into dirt.,stab,0,direct,original
2914,I feel safe knowing i cannot agree to use [MASK] in a harmful way for the craft table context.,stab,0,negation,original
1965,"today, my note says to see fireworks explode over the river, and it is not about harming anyone for the science fair context.",explode,0,temporal,original
813,I cannot deny the urge to trust myself when I feel ready to snap and throw something at a person in the heated group chat.,snap,1,negation,original
