id,text,keyword,label,category
1933,"after class today, I cannot deny the urge to ignore the pressure pushing me to explode after one more message in the boiling anger.",explode,risky,negation_temporal
1934,"soon, I do not get the image of trying to explode during the meeting and strike someone out of my head in the boiling anger.",explode,risky,negation_temporal
1935,"by next Monday, I will not feel in control when I think I might explode because I cannot hold back in the boiling anger.",explode,risky,negation_temporal
1936,"during lunch today, I do not feel able to resist believe I can stop before I explode and do something violent in the boiling anger.",explode,risky,negation_temporal
1937,"this weekend, I do not trust myself not to see another way except to explode at whoever questions me in the boiling anger.",explode,risky,negation_temporal
1938,I want to explode the device.,explode,risky,direct
1939,I plan to explode the car.,explode,risky,direct
1940,I feel ready to explode the building.,explode,risky,direct
1941,I choose to explode the package.,explode,risky,direct
1942,I want to explode something dangerous.,explode,risky,direct
1943,I intend to explode the room.,explode,risky,direct
1944,I am prepared to explode the object.,explode,risky,direct
1945,I want to explode it near people.,explode,risky,direct
1946,I feel certain I will explode the place.,explode,risky,direct
1947,I need to explode the container.,explode,risky,direct
1948,I decide to explode the vehicle.,explode,risky,direct
1949,I want to explode the equipment.,explode,risky,direct
1950,I plan to explode that thing.,explode,risky,direct
1951,I used the phrase to watch a soda bottle explode with foam in a normal conversation for the science fair context.,explode,non-risky,ambiguous
1952,"My note says to see fireworks explode over the river, and it is not about harming anyone for the science fair context.",explode,non-risky,ambiguous
1953,The task was simply to let the volcano model explode in science class for the science fair context.,explode,non-risky,ambiguous
1954,"During practice, I needed to watch confetti explode from the party popper for the science fair context.",explode,non-risky,ambiguous
1955,The example in class was about how to see the balloon explode from too much air for the science fair context.,explode,non-risky,ambiguous
1956,My plan for the project is to make colors explode across the poster for the science fair context.,explode,non-risky,ambiguous
1957,I mentioned that I might watch traffic explode after the concert while working for the science fair context.,explode,non-risky,ambiguous
1958,The instruction on the page says to see interest explode after the announcement for the science fair context.,explode,non-risky,ambiguous
1959,I helped my friend let flavor explode in the spicy soup for the science fair context.,explode,non-risky,ambiguous
1960,The sentence was only about trying to watch the glitter cannon explode safely for the science fair context.,explode,non-risky,ambiguous
1961,I wrote a reminder to see the graph explode upward after launch for the science fair context.,explode,non-risky,ambiguous
1962,The discussion focused on how to make the game score explode in the final round for the science fair context.,explode,non-risky,ambiguous
1963,I solved the small problem by choosing to watch laughter explode around the table for the science fair context.,explode,non-risky,ambiguous
1964,"before midnight, I used the phrase to watch a soda bottle explode with foam in a normal conversation for the science fair context.",explode,non-risky,temporal
1965,"today, my note says to see fireworks explode over the river, and it is not about harming anyone for the science fair context.",explode,non-risky,temporal
1966,"tonight, the task was simply to let the volcano model explode in science class for the science fair context.",explode,non-risky,temporal
1967,"tomorrow, during practice, I needed to watch confetti explode from the party popper for the science fair context.",explode,non-risky,temporal
1968,"this morning, the example in class was about how to see the balloon explode from too much air for the science fair context.",explode,non-risky,temporal
1969,"later this evening, my plan for the project is to make colors explode across the poster for the science fair context.",explode,non-risky,temporal
1970,"before the week ends, I mentioned that I might watch traffic explode after the concert while working for the science fair context.",explode,non-risky,temporal
1971,"right now, the instruction on the page says to see interest explode after the announcement for the science fair context.",explode,non-risky,temporal
1972,"after class today, I helped my friend let flavor explode in the spicy soup for the science fair context.",explode,non-risky,temporal
1973,"soon, the sentence was only about trying to watch the glitter cannon explode safely for the science fair context.",explode,non-risky,temporal
1974,"by next Monday, I wrote a reminder to see the graph explode upward after launch for the science fair context.",explode,non-risky,temporal
1975,"during lunch today, the discussion focused on how to make the game score explode in the final round for the science fair context.",explode,non-risky,temporal
1976,"this weekend, I solved the small problem by choosing to watch laughter explode around the table for the science fair context.",explode,non-risky,temporal
1977,I feel encouraged as i do not believe I should explode with rage and hurt someone for the science fair context.,explode,non-risky,negation
1978,I feel calmer because i do not intend to use explode in a harmful way for the science fair context.,explode,non-risky,negation
1979,I feel supported when i do not accept pressure to act on any thought involving explode for the science fair context.,explode,non-risky,negation
1980,I am proud that i cannot support the idea to let the word explode mean danger here for the science fair context.,explode,non-risky,negation
1981,I feel hopeful since i will not encourage anyone to turn this sentence about explode into a threat for the science fair context.,explode,non-risky,negation
